nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
medianeira,Paraná,Não,0.00022939318
limoeiro do norte,Ceará,Não,0.00022754507
pirapora,Minas Gerais,Não,0.000226742
itatiaia,Rio de Janeiro,Não,0.000223702
ferraz de vasconcelos,São Paulo,Não,0.00022257016
são gonçalo dos campos,Bahia,Não,0.00021934332
siderópolis,Santa Catarina,Não,0.00021922436
pouso redondo,Santa Catarina,Não,0.00021898869
aratiba,Rio Grande do Sul,Não,0.00021809728
laranjal paulista,São Paulo,Não,0.00021780758
barreiras,Bahia,Não,0.0002168062
cruzeiro do sul,Rio Grande do Sul,Não,0.00021666074
santos dumont,Minas Gerais,Não,0.00021602644
igrejinha,Rio Grande do Sul,Não,0.00021584381
cascavel,Ceará,Não,0.00021396241
sengés,Paraná,Não,0.00021314833
sinop,Mato Grosso,Não,0.0002130047
arapoti,Paraná,Não,0.00021284613
marituba,Pará,Não,0.00021272848
caraguatatuba,São Paulo,Não,0.0002117985
vilhena,Rondônia,Não,0.00021022356
são simão,São Paulo,Não,0.00020955036
patrocínio paulista,São Paulo,Não,0.0002090947
eusébio,Ceará,Não,0.00020833014
extrema,Minas Gerais,Não,0.00020825925
marechal deodoro,Alagoas,Não,0.00020716818
quatro pontes,Paraná,Não,0.0002070738
santo augusto,Rio Grande do Sul,Não,0.0002060575
morro reuter,Rio Grande do Sul,Não,0.00020452506
casimiro de abreu,Rio de Janeiro,Não,0.00020398559
guarapuava,Paraná,Não,0.00020327808
rosário do catete,Sergipe,Não,0.00020323717
ituporanga,Santa Catarina,Não,0.00020272235
moreno,Pernambuco,Não,0.00020253457
diamantino,Mato Grosso,Não,0.00020253399
águas de são pedro,São Paulo,Não,0.00020245212
palmares do sul,Rio Grande do Sul,Não,0.00020212057
araricá,Rio Grande do Sul,Não,0.00020176974
lavínia,São Paulo,Não,0.00020075154
araporã,Minas Gerais,Não,0.00019919965
itaúna,Minas Gerais,Não,0.00019835113
laguna,Santa Catarina,Não,0.0001982377
chã grande,Pernambuco,Não,0.00019746649
passos,Minas Gerais,Não,0.00019726362
candiota,Rio Grande do Sul,Não,0.00019676508
uruçuí,Piauí,Não,0.00019642335
gabriel monteiro,São Paulo,Não,0.00019426075
firminópolis,Goiás,Não,0.00019385904
açailândia,Maranhão,Não,0.0001938217
espírito santo do pinhal,São Paulo,Não,0.00019280518
governador dix-sept rosado,Rio Grande do Norte,Não,0.00019079643
cariacica,Espírito Santo,Não,0.00019042603
castro,Paraná,Não,0.00018969826
capitão enéas,Minas Gerais,Não,0.0001881114
almirante tamandaré,Paraná,Não,0.00018789664
são joão,Paraná,Não,0.00018683118
tocantins,Minas Gerais,Não,0.00018624014
canas,São Paulo,Não,0.00018603339
lajeado,Rio Grande do Sul,Não,0.00018581621
esmeralda,Rio Grande do Sul,Não,0.00018473699
santa luzia do norte,Alagoas,Não,0.00018352801
correia pinto,Santa Catarina,Não,0.00018282695
guabiruba,Santa Catarina,Não,0.0001799602
ouvidor,Goiás,Não,0.00017902131
parobé,Rio Grande do Sul,Não,0.00017858298
passa quatro,Minas Gerais,Não,0.0001784366
delta,Minas Gerais,Não,0.00017825703
valparaíso,São Paulo,Não,0.00017804706
miracema do tocantins,Tocantins,Não,0.00017751986
tupanciretã,Rio Grande do Sul,Não,0.00017712457
ouro preto,Minas Gerais,Não,0.00017703474
barão de cocais,Minas Gerais,Não,0.00017694378
botuverá,Santa Catarina,Não,0.00017576366
palmital,São Paulo,Não,0.00017417292
tapejara,Paraná,Não,0.00017362044
alto taquari,Mato Grosso,Não,0.00017175617
são tiago,Minas Gerais,Não,0.0001717244
campina verde,Minas Gerais,Não,0.00017138122
vargem grande paulista,São Paulo,Não,0.00017111342
siqueira campos,Paraná,Não,0.0001692848
piraquara,Paraná,Não,0.00016863264
ribeirãozinho,Mato Grosso,Não,0.00016826676
jales,São Paulo,Não,0.00016785556
palmeiras de goiás,Goiás,Não,0.00016722614
santo amaro da imperatriz,Santa Catarina,Não,0.00016563192
itapuí,São Paulo,Não,0.00016539
alto parnaíba,Maranhão,Não,0.000164969
ouro fino,Minas Gerais,Não,0.00016440227
foz do iguaçu,Paraná,Não,0.0001639977
itatiaiuçu,Minas Gerais,Não,0.00016392187
campo alegre,Santa Catarina,Não,0.00016381734
nova europa,São Paulo,Não,0.00016335766
balsa nova,Paraná,Não,0.00016312185
itajobi,São Paulo,Não,0.00016298969
itaguaru,Goiás,Não,0.00016253882
são josé do hortêncio,Rio Grande do Sul,Não,0.00016246585
são joaquim de bicas,Minas Gerais,Não,0.00016126876
são joão da barra,Rio de Janeiro,Não,0.00016124002
araruama,Rio de Janeiro,Não,0.00016091947
são pedro do ivaí,Paraná,Não,0.00016061579
são lourenço do oeste,Santa Catarina,Não,0.00016042676
são jorge do ivaí,Paraná,Não,0.00015991405
são sepé,Rio Grande do Sul,Não,0.00015838169
caaporã,Paraíba,Não,0.00015752457
brochier,Rio Grande do Sul,Não,0.00015750443
sapiranga,Rio Grande do Sul,Não,0.00015705243
mozarlândia,Goiás,Não,0.00015674245
santo antônio de goiás,Goiás,Não,0.00015602878
três arroios,Rio Grande do Sul,Não,0.00015586847
itaquaquecetuba,São Paulo,Não,0.00015579953
iacanga,São Paulo,Não,0.00015532828
iguatama,Minas Gerais,Não,0.0001553268
entre rios do oeste,Paraná,Não,0.00015510211
nova era,Minas Gerais,Não,0.00015496287
santo cristo,Rio Grande do Sul,Não,0.00015466541
suzanápolis,São Paulo,Não,0.00015309907
nova candelária,Rio Grande do Sul,Não,0.00015246012
tapiratiba,São Paulo,Não,0.00015129737
santa cruz de minas,Minas Gerais,Não,0.00015044499
guarani d'oeste,São Paulo,Não,0.00015012371
içara,Santa Catarina,Não,0.00014964936
loanda,Paraná,Não,0.00014851142
pombos,Pernambuco,Não,0.00014850775
cornélio procópio,Paraná,Não,0.00014821209
bandeirantes,Paraná,Não,0.00014736557
alto araguaia,Mato Grosso,Não,0.00014732665
rolante,Rio Grande do Sul,Não,0.00014731007
camaquã,Rio Grande do Sul,Não,0.00014713951
águas de chapecó,Santa Catarina,Não,0.00014704792
rio fortuna,Santa Catarina,Não,0.00014676341
são jerônimo,Rio Grande do Sul,Não,0.00014667374
oscar bressane,São Paulo,Não,0.00014638201
morro redondo,Rio Grande do Sul,Não,0.00014616498
holambra,São Paulo,Não,0.00014574939
matozinhos,Minas Gerais,Não,0.00014489333
são sebastião da grama,São Paulo,Não,0.00014489112
ladário,Mato Grosso do Sul,Não,0.00014458886
santa luzia,Minas Gerais,Não,0.0001443723
puxinanã,Paraíba,Não,0.00014429384
jussara,Goiás,Não,0.00014403155
pacaembu,São Paulo,Não,0.00014398199
tapejara,Rio Grande do Sul,Não,0.00014378045
garanhuns,Pernambuco,Não,0.00014374536
maruim,Sergipe,Não,0.00014363136
governador mangabeira,Bahia,Não,0.00014277505
zacarias,São Paulo,Não,0.00014257358
areado,Minas Gerais,Não,0.00014252235
paraisópolis,Minas Gerais,Não,0.00014219506
narandiba,São Paulo,Não,0.00014188814
santa helena de goiás,Goiás,Não,0.00014156259
perdizes,Minas Gerais,Não,0.0001414251
monte belo do sul,Rio Grande do Sul,Não,0.00014137023
capivari,São Paulo,Não,0.00014136065
bálsamo,São Paulo,Não,0.00014132589
cumari,Goiás,Não,0.00014066898
mário campos,Minas Gerais,Não,0.00014065209
roseira,São Paulo,Não,0.00013984367
santa juliana,Minas Gerais,Não,0.00013936471
barra do jacaré,Paraná,Não,0.00013902017
pedro osório,Rio Grande do Sul,Não,0.00013844484
flora rica,São Paulo,Não,0.00013805885
paranacity,Paraná,Não,0.00013804476
lobato,Paraná,Não,0.00013773722
praia grande,São Paulo,Não,0.00013765752
pederneiras,São Paulo,Não,0.00013741359
serrinha,Bahia,Não,0.00013734495
campo verde,Mato Grosso,Não,0.000137224
são sebastião do rio verde,Minas Gerais,Não,0.00013720227
gavião peixoto,São Paulo,Não,0.00013713713
bernardino de campos,São Paulo,Não,0.0001368187
carangola,Minas Gerais,Não,0.00013679352
barra do piraí,Rio de Janeiro,Não,0.00013637025
santa inês,Maranhão,Não,0.00013607915
nerópolis,Goiás,Não,0.00013462821
amélia rodrigues,Bahia,Não,0.00013430459
pirapetinga,Minas Gerais,Não,0.00013391825
garruchos,Rio Grande do Sul,Não,0.00013384817
conceição das alagoas,Minas Gerais,Não,0.0001334218
barão de cotegipe,Rio Grande do Sul,Não,0.0001330918
riozinho,Rio Grande do Sul,Não,0.00013243261
abelardo luz,Santa Catarina,Não,0.00013220274
carmópolis,Sergipe,Não,0.00013192707
cruzeiro do oeste,Paraná,Não,0.00013188859
nortelândia,Mato Grosso,Não,0.00013132412
alto do rodrigues,Rio Grande do Norte,Não,0.00013129294
aparecida do taboado,Mato Grosso do Sul,Não,0.00013096085
três fronteiras,São Paulo,Não,0.00013086722
pirajuba,Minas Gerais,Não,0.00013081744
minaçu,Goiás,Não,0.00013005464
pojuca,Bahia,Não,0.0001295746
pedro afonso,Tocantins,Não,0.00012882186
muriaé,Minas Gerais,Não,0.00012851477
jaciara,Mato Grosso,Não,0.00012819984
barbalha,Ceará,Não,0.00012766114
vila flores,Rio Grande do Sul,Não,0.00012711853
morro da fumaça,Santa Catarina,Não,0.00012643466
paraíba do sul,Rio de Janeiro,Não,0.00012635211
iguaraçu,Paraná,Não,0.00012602661
alto horizonte,Goiás,Não,0.000125971
frutal,Minas Gerais,Não,0.00012589402
orizona,Goiás,Não,0.00012547168
itamonte,Minas Gerais,Não,0.00012526009
santo inácio,Paraná,Não,0.00012455891
luís eduardo magalhães,Bahia,Não,0.00012333834
alumínio,São Paulo,Não,0.00012327496
borá,São Paulo,Não,0.00012324935
sales oliveira,São Paulo,Não,0.0001232309
congonhal,Minas Gerais,Não,0.00012289775
palhoça,Santa Catarina,Não,0.00012233267
presidente figueiredo,Amazonas,Não,0.000121593235
monte aprazível,São Paulo,Não,0.00012133634
dourados,Mato Grosso do Sul,Não,0.000121293655
santa isabel,São Paulo,Não,0.00011971199
balsas,Maranhão,Não,0.00011910487
igarapé,Minas Gerais,Não,0.00011888508
ipeúna,São Paulo,Não,0.00011887251
paranaguá,Paraná,Não,0.00011885006
santa vitória,Minas Gerais,Não,0.000118835895
paraí,Rio Grande do Sul,Não,0.00011872581
santa clara do sul,Rio Grande do Sul,Não,0.00011860948
elias fausto,São Paulo,Não,0.00011801583
são joaquim,Santa Catarina,Não,0.00011799725
são sebastião do paraíso,Minas Gerais,Não,0.000117674776
ourilândia do norte,Pará,Não,0.00011762687
turvo,Santa Catarina,Não,0.00011741227
sertão,Rio Grande do Sul,Não,0.000117234056
capão do leão,Rio Grande do Sul,Não,0.00011718655
jataizinho,Paraná,Não,0.00011675969
vargeão,Santa Catarina,Não,0.00011651312
trindade,Goiás,Não,0.00011648356
são valentim,Rio Grande do Sul,Não,0.0001157583
presidente getúlio,Santa Catarina,Não,0.00011528176
cunha porã,Santa Catarina,Não,0.00011487617
santo antônio do descoberto,Goiás,Não,0.000114871356
tupã,São Paulo,Não,0.000114761875
taciba,São Paulo,Não,0.00011409639
são joão de iracema,São Paulo,Não,0.00011403481
mondaí,Santa Catarina,Não,0.00011357805
canápolis,Minas Gerais,Não,0.00011288379
jumirim,São Paulo,Não,0.0001128784
nova xavantina,Mato Grosso,Não,0.00011287118
sandovalina,São Paulo,Não,0.00011192299
leópolis,Paraná,Não,0.00011113472
satuba,Alagoas,Não,0.00011084907
camutanga,Pernambuco,Não,0.00011074426
goiás,Goiás,Não,0.00011057827
atalaia,Paraná,Não,0.00010931922
machado,Minas Gerais,Não,0.00010912404
itaguaí,Rio de Janeiro,Não,0.00010852921
ilha de itamaracá,Pernambuco,Não,0.00010843621
alvorada,Rio Grande do Sul,Não,0.000108355074
aracati,Ceará,Não,0.00010819267
cláudia,Mato Grosso,Não,0.00010817781
xinguara,Pará,Não,0.00010758885
pimenta bueno,Rondônia,Não,0.00010650735
nova erechim,Santa Catarina,Não,0.0001064914
corupá,Santa Catarina,Não,0.00010600438
ananindeua,Pará,Não,0.00010570398
pedra branca do amapari,Amapá,Não,0.00010552532
santo antônio do aracanguá,São Paulo,Não,0.00010548589
quilombo,Santa Catarina,Não,0.00010522237
poá,São Paulo,Não,0.00010498644
charqueada,São Paulo,Não,0.000104800194
vera cruz,Rio Grande do Sul,Não,0.00010459204
xambioá,Tocantins,Não,0.00010433315
dumont,São Paulo,Não,0.000104309875
nova granada,São Paulo,Não,0.00010422953
passa tempo,Minas Gerais,Não,0.00010408859
cláudio,Minas Gerais,Não,0.00010370389
parauapebas,Pará,Não,0.00010353858
frederico westphalen,Rio Grande do Sul,Não,0.00010337363
bom jesus do itabapoana,Rio de Janeiro,Não,0.00010328082
cambará,Paraná,Não,0.000103175684
araranguá,Santa Catarina,Não,0.000103041384
alto feliz,Rio Grande do Sul,Não,0.00010294857
goiatuba,Goiás,Não,0.00010293973
quatá,São Paulo,Não,0.00010286359
lambari,Minas Gerais,Não,0.000102773585
irati,Paraná,Não,0.00010238359
ipaussu,São Paulo,Não,0.00010204177
américo brasiliense,São Paulo,Não,0.00010195288
dolcinópolis,São Paulo,Não,0.00010191545
petrópolis,Rio de Janeiro,Não,0.00010172913
timbaúba,Pernambuco,Não,0.00010120904
tangará da serra,Mato Grosso,Não,0.00010111143
taquara,Rio Grande do Sul,Não,0.000100850084
turiúba,São Paulo,Não,0.00010083008
romaria,Minas Gerais,Não,0.000100597674
juruaia,Minas Gerais,Não,9.981727e-05
estrela do norte,São Paulo,Não,9.965217e-05
mariana,Minas Gerais,Não,9.867659e-05
paudalho,Pernambuco,Não,9.847571e-05
ijaci,Minas Gerais,Não,9.7785596e-05
boquim,Sergipe,Não,9.7746255e-05
barão,Rio Grande do Sul,Não,9.6547905e-05
palmas,Paraná,Não,9.6158336e-05
conde,Paraíba,Não,9.588382e-05
matão,São Paulo,Não,9.583766e-05
taquaruçu do sul,Rio Grande do Sul,Não,9.5819014e-05
monte belo,Minas Gerais,Não,9.563144e-05
santa cruz da conceição,São Paulo,Não,9.5398536e-05
vicência,Pernambuco,Não,9.4248295e-05
mandaguaçu,Paraná,Não,9.4165734e-05
luz,Minas Gerais,Não,9.407428e-05
coari,Amazonas,Não,9.349709e-05
rondon,Paraná,Não,9.3045885e-05
carlópolis,Paraná,Não,9.291572e-05
maratá,Rio Grande do Sul,Não,9.287772e-05
aparecida d'oeste,São Paulo,Não,9.272922e-05
guarani das missões,Rio Grande do Sul,Não,9.266991e-05
conceição do pará,Minas Gerais,Não,9.261628e-05
fraiburgo,Santa Catarina,Não,9.252289e-05
nova fátima,Paraná,Não,9.203083e-05
fernando prestes,São Paulo,Não,9.1604605e-05
peabiru,Paraná,Não,9.150368e-05
são josé da coroa grande,Pernambuco,Não,9.1453694e-05
jandaíra,Rio Grande do Norte,Não,9.101808e-05
bom jesus,Rio Grande do Sul,Não,9.099864e-05
saudades,Santa Catarina,Não,9.085168e-05
costa rica,Mato Grosso do Sul,Não,9.0748035e-05
indiana,São Paulo,Não,9.059094e-05
campanha,Minas Gerais,Não,9.0343514e-05
lindóia do sul,Santa Catarina,Não,8.98783e-05
lagoa do carro,Pernambuco,Não,8.98209e-05
santa albertina,São Paulo,Não,8.976558e-05
taquaritinga,São Paulo,Não,8.949746e-05
vale do sol,Rio Grande do Sul,Não,8.9126894e-05
taguaí,São Paulo,Não,8.863049e-05
alta floresta,Mato Grosso,Não,8.858554e-05
são gonçalo do amarante,Ceará,Não,8.846196e-05
eugenópolis,Minas Gerais,Não,8.829644e-05
passa e fica,Rio Grande do Norte,Não,8.80903e-05
quissamã,Rio de Janeiro,Não,8.8043445e-05
itapeva,São Paulo,Não,8.7484135e-05
guamaré,Rio Grande do Norte,Não,8.703904e-05
santa vitória do palmar,Rio Grande do Sul,Não,8.694273e-05
uruburetama,Ceará,Não,8.674166e-05
águas de lindóia,São Paulo,Não,8.634611e-05
gaurama,Rio Grande do Sul,Não,8.60873e-05
rio das flores,Rio de Janeiro,Não,8.601976e-05
buriti alegre,Goiás,Não,8.565494e-05
westfalia,Rio Grande do Sul,Não,8.551293e-05
caldas novas,Goiás,Não,8.532136e-05
nova independência,São Paulo,Não,8.526524e-05
martinópolis,São Paulo,Não,8.50031e-05
sertaneja,Paraná,Não,8.4966225e-05
oriente,São Paulo,Não,8.496193e-05
cachoeira da prata,Minas Gerais,Não,8.488952e-05
barra funda,Rio Grande do Sul,Não,8.4838626e-05
reginópolis,São Paulo,Não,8.4669955e-05
itabaiana,Sergipe,Não,8.460288e-05
campo largo,Paraná,Não,8.444007e-05
monte castelo,São Paulo,Não,8.442123e-05
canarana,Mato Grosso,Não,8.41893e-05
piacatu,São Paulo,Não,8.415294e-05
piên,Paraná,Não,8.410881e-05
areia branca,Sergipe,Não,8.392286e-05
nobres,Mato Grosso,Não,8.346117e-05
são miguel do iguaçu,Paraná,Não,8.336922e-05
fartura,São Paulo,Não,8.334681e-05
são josé do vale do rio preto,Rio de Janeiro,Não,8.3303814e-05
elisiário,São Paulo,Não,8.327475e-05
paraguaçu,Minas Gerais,Não,8.307741e-05
formosa,Goiás,Não,8.2796876e-05
nova esperança do sul,Rio Grande do Sul,Não,8.277983e-05
sacramento,Minas Gerais,Não,8.23227e-05
são josé do xingu,Mato Grosso,Não,8.226494e-05
flórida,Paraná,Não,8.2252154e-05
jesuânia,Minas Gerais,Não,8.220205e-05
viana,Espírito Santo,Não,8.203322e-05
maracanaú,Ceará,Não,8.19494e-05
gurinhatã,Minas Gerais,Não,8.1845305e-05
cantagalo,Rio de Janeiro,Não,8.164147e-05
ponte serrada,Santa Catarina,Não,8.1544364e-05
guatambú,Santa Catarina,Não,8.150067e-05
nova campina,São Paulo,Não,8.081298e-05
guariba,São Paulo,Não,8.0497564e-05
serra negra do norte,Rio Grande do Norte,Não,8.0335296e-05
ribeirão,Pernambuco,Não,8.01771e-05
lupionópolis,Paraná,Não,7.9856094e-05
uruguaiana,Rio Grande do Sul,Não,7.976043e-05
bocaiúva,Minas Gerais,Não,7.964756e-05
barcarena,Pará,Não,7.958022e-05
avaré,São Paulo,Não,7.954563e-05
andrelândia,Minas Gerais,Não,7.872414e-05
carmo de minas,Minas Gerais,Não,7.844777e-05
palma,Minas Gerais,Não,7.83272e-05
santa maria do herval,Rio Grande do Sul,Não,7.826858e-05
rio piracicaba,Minas Gerais,Não,7.808958e-05
abadia de goiás,Goiás,Não,7.770665e-05
glória de dourados,Mato Grosso do Sul,Não,7.735591e-05
belford roxo,Rio de Janeiro,Não,7.7214114e-05
barro alto,Goiás,Não,7.70761e-05
ariquemes,Rondônia,Não,7.6939075e-05
quirinópolis,Goiás,Não,7.685343e-05
nuporanga,São Paulo,Não,7.670992e-05
irapuru,São Paulo,Não,7.625627e-05
unaí,Minas Gerais,Não,7.5912794e-05
americano do brasil,Goiás,Não,7.587133e-05
guaimbê,São Paulo,Não,7.582757e-05
paraopeba,Minas Gerais,Não,7.574922e-05
conchal,São Paulo,Não,7.511543e-05
tamboara,Paraná,Não,7.5086784e-05
brasilândia,Mato Grosso do Sul,Não,7.4955795e-05
benedito novo,Santa Catarina,Não,7.470882e-05
eldorado do sul,Rio Grande do Sul,Não,7.45994e-05
novo itacolomi,Paraná,Não,7.4502714e-05
rodeio bonito,Rio Grande do Sul,Não,7.3716925e-05
poço fundo,Minas Gerais,Não,7.356952e-05
monsenhor paulo,Minas Gerais,Não,7.324946e-05
santa clara d'oeste,São Paulo,Não,7.2716284e-05
jacinto machado,Santa Catarina,Não,7.252909e-05
botelhos,Minas Gerais,Não,7.2352865e-05
conceição da feira,Bahia,Não,7.222816e-05
rio pomba,Minas Gerais,Não,7.193424e-05
esplanada,Bahia,Não,7.1827315e-05
batayporã,Mato Grosso do Sul,Não,7.1818824e-05
nova friburgo,Rio de Janeiro,Não,7.176494e-05
novo hamburgo,Rio Grande do Sul,Não,7.168683e-05
jesuítas,Paraná,Não,7.150658e-05
aceguá,Rio Grande do Sul,Não,7.136333e-05
santana da ponte pensa,São Paulo,Não,7.1216076e-05
piquete,São Paulo,Não,7.11212e-05
piraúba,Minas Gerais,Não,7.097329e-05
rodeiro,Minas Gerais,Não,7.074949e-05
massaranduba,Santa Catarina,Não,7.072467e-05
rio brilhante,Mato Grosso do Sul,Não,7.066009e-05
nova veneza,Goiás,Não,7.06128e-05
goiana,Pernambuco,Não,7.052296e-05
irani,Santa Catarina,Não,7.045971e-05
palmeira d'oeste,São Paulo,Não,7.023344e-05
piumhi,Minas Gerais,Não,7.010463e-05
ribeirão dos índios,São Paulo,Não,6.956123e-05
matupá,Mato Grosso,Não,6.94881e-05
gouveia,Minas Gerais,Não,6.9407506e-05
passo do sobrado,Rio Grande do Sul,Não,6.9367146e-05
arabutã,Santa Catarina,Não,6.919775e-05
inconfidentes,Minas Gerais,Não,6.903653e-05
uniflor,Paraná,Não,6.875455e-05
são valentim do sul,Rio Grande do Sul,Não,6.875271e-05
barra do bugres,Mato Grosso,Não,6.8596586e-05
silvianópolis,Minas Gerais,Não,6.8492656e-05
roca sales,Rio Grande do Sul,Não,6.832644e-05
nova santa rosa,Paraná,Não,6.81859e-05
araruna,Paraná,Não,6.780037e-05
mendonça,São Paulo,Não,6.73845e-05
conceição do mato dentro,Minas Gerais,Não,6.734653e-05
mara rosa,Goiás,Não,6.723373e-05
boca da mata,Alagoas,Não,6.7151326e-05
rio grande da serra,São Paulo,Não,6.6956556e-05
três corações,Minas Gerais,Não,6.653862e-05
taquaral de goiás,Goiás,Não,6.631223e-05
caiabu,São Paulo,Não,6.602658e-05
são sebastião do anta,Minas Gerais,Não,6.602079e-05
